city,year,month,day,size_bytes
Tokyo,2019,8,6,74968
Tokyo,2019,8,7,75650
Tokyo,2019,8,8,74928
Tokyo,2019,8,9,74945
Tokyo,2019,8,10,75614
Tokyo,2019,8,11,76015
Tokyo,2019,8,12,76018
Tokyo,2019,8,13,76134
Tokyo,2019,8,14,76090
Tokyo,2019,8,15,76000
Tokyo,2019,8,16,74959
Tokyo,2019,8,17,74993
Tokyo,2019,8,18,75596
Tokyo,2019,8,19,76086
Tokyo,2019,8,20,75859
Tokyo,2019,8,21,76160
Tokyo,2019,8,22,75903
Tokyo,2019,8,23,75986
Tokyo,2019,8,24,75945
Tokyo,2019,8,25,75738
Tokyo,2019,8,26,76132
Tokyo,2019,8,27,76196
Tokyo,2019,8,28,76010
Tokyo,2019,8,29,75067
Tokyo,2019,8,30,75696
Tokyo,2019,8,31,75890
Tokyo,2020,6,1,76006
Tokyo,2020,6,2,75964
Tokyo,2020,6,3,75106
Tokyo,2020,6,4,75104
Tokyo,2020,6,5,75076
Tokyo,2020,6,6,76070
Tokyo,2020,6,7,75126
Tokyo,2020,6,8,75088
Tokyo,2020,6,9,74986
Tokyo,2020,6,10,75141
Tokyo,2020,6,11,76024
Tokyo,2020,6,12,76214
Tokyo,2020,6,13,76185
Tokyo,2020,6,14,76067
Tokyo,2020,6,15,75792
Tokyo,2020,6,16,75064
Tokyo,2020,6,17,75067
Tokyo,2020,6,18,76070
Tokyo,2020,6,19,75940
Tokyo,2020,6,20,76096
Tokyo,2020,6,21,75991
Tokyo,2020,6,22,76199
Tokyo,2020,6,23,74970
Tokyo,2020,6,24,75914
Tokyo,2020,6,25,75980
Tokyo,2020,6,26,75920
Tokyo,2020,6,27,75755
Tokyo,2020,6,28,75724
Tokyo,2020,6,29,75708
Tokyo,2020,6,30,76101
Tokyo,2020,7,1,76012
Tokyo,2020,7,2,75677
Tokyo,2020,7,3,76374
Tokyo,2020,7,4,76067
Tokyo,2020,7,5,75820
Tokyo,2020,7,6,76090
Tokyo,2020,7,7,75841
Tokyo,2020,7,8,75991
Tokyo,2020,7,9,76057
Tokyo,2020,7,10,75829
Tokyo,2020,7,11,75901
Tokyo,2020,7,12,76281
Tokyo,2020,7,13,76117
Tokyo,2020,7,14,76154
Tokyo,2020,7,15,76103
Tokyo,2020,7,16,76093
Tokyo,2020,7,17,76164
Tokyo,2020,7,18,76028
Tokyo,2020,7,19,75002
Tokyo,2020,7,20,76123
Tokyo,2020,7,21,75657
Tokyo,2020,7,22,76074
Tokyo,2020,7,23,75950
Tokyo,2020,7,24,75977
Tokyo,2020,7,25,76044
Tokyo,2020,7,26,75625
Tokyo,2020,7,27,75917
Tokyo,2020,7,28,76129
Tokyo,2020,7,29,76039
Tokyo,2020,7,30,76059
Tokyo,2020,7,31,76075
Tokyo,2020,8,1,75007
Tokyo,2020,8,2,75030
Tokyo,2020,8,3,74974
Tokyo,2020,8,4,74943
Tokyo,2020,8,5,74994
Tokyo,2020,8,6,74969
Tokyo,2020,8,7,75119
Tokyo,2020,8,8,75875
Tokyo,2020,8,9,75031
Tokyo,2020,8,10,75035
Tokyo,2020,8,11,74927
Tokyo,2020,8,12,75507
Tokyo,2020,8,13,75658
Tokyo,2020,8,14,74906
Tokyo,2020,8,15,75141
Tokyo,2020,8,16,75112
Tokyo,2020,8,17,75521
Tokyo,2020,8,18,75621
Tokyo,2020,8,19,74934
Tokyo,2020,8,20,74875
Tokyo,2020,8,21,75064
Tokyo,2020,8,22,76143
Tokyo,2020,8,23,76063
Tokyo,2020,8,24,75513
Tokyo,2020,8,25,75677
Tokyo,2020,8,26,75890
Tokyo,2020,8,27,75970
Tokyo,2020,8,28,74971
Tokyo,2020,8,29,74887
Tokyo,2020,8,30,74925
Tokyo,2020,8,31,75998
Tokyo,2021,6,1,75121
Tokyo,2021,6,2,75085
Tokyo,2021,6,3,75874
Tokyo,2021,6,4,76202
Tokyo,2021,6,5,75167
Tokyo,2021,6,6,75083
Tokyo,2021,6,7,75037
Tokyo,2021,6,8,75089
Tokyo,2021,6,9,75104
Tokyo,2021,6,10,75069
Tokyo,2021,6,11,75054
Tokyo,2021,6,12,75104
Tokyo,2021,6,13,76045
Tokyo,2021,6,14,76029
Tokyo,2021,6,15,76063
Tokyo,2021,6,16,76150
Tokyo,2021,6,17,75689
Tokyo,2021,6,18,75693
Tokyo,2021,6,19,76177
Tokyo,2021,6,20,76203
Tokyo,2021,6,21,75105
Tokyo,2021,6,22,75861
Tokyo,2021,6,23,75996
Tokyo,2021,6,24,76118
Tokyo,2021,6,25,75743
Tokyo,2021,6,26,75062
Tokyo,2021,6,27,75763
Tokyo,2021,6,28,76019
Tokyo,2021,6,29,76168
Tokyo,2021,6,30,76191
Tokyo,2021,7,1,76148
Tokyo,2021,7,2,76323
Tokyo,2021,7,3,76233
Tokyo,2021,7,4,76092
Tokyo,2021,7,5,75872
Tokyo,2021,7,6,76110
Tokyo,2021,7,7,76082
Tokyo,2021,7,8,76116
Tokyo,2021,7,9,76160
Tokyo,2021,7,10,76117
Tokyo,2021,7,11,75827
Tokyo,2021,7,12,76207
Tokyo,2021,7,13,76071
Tokyo,2021,7,14,76203
Tokyo,2021,7,15,75832
Tokyo,2021,7,16,74991
Tokyo,2021,7,17,74891
Tokyo,2021,7,18,74979
Tokyo,2021,7,19,75010
Tokyo,2021,7,20,74956
Tokyo,2021,7,21,74901
Tokyo,2021,7,22,74935
Tokyo,2021,7,23,75682
Tokyo,2021,7,24,75812
Tokyo,2021,7,25,75743
Tokyo,2021,7,26,75858
Tokyo,2021,7,27,76049
Tokyo,2021,7,28,75925
Tokyo,2021,7,29,76055
Tokyo,2021,7,30,76186
Tokyo,2021,7,31,75704
Tokyo,2021,8,1,74956
Tokyo,2021,8,2,76061
Tokyo,2021,8,3,75506
Tokyo,2021,8,4,74867
Tokyo,2021,8,5,74904
Tokyo,2021,8,6,76074
Tokyo,2021,8,7,76104
Tokyo,2021,8,8,76010
Tokyo,2021,8,9,75669
Tokyo,2021,8,10,75644
Tokyo,2021,8,11,75700
Tokyo,2021,8,12,76281
Tokyo,2021,8,13,76399
Tokyo,2021,8,14,76392
Tokyo,2021,8,15,76011
Tokyo,2021,8,16,76029
Tokyo,2021,8,17,76038
Tokyo,2021,8,18,74973
Tokyo,2021,8,19,74960
Tokyo,2021,8,20,74996
Tokyo,2021,8,21,75582
Tokyo,2021,8,22,75012
Tokyo,2021,8,23,76021
Tokyo,2021,8,24,75734
Tokyo,2021,8,25,75660
Tokyo,2021,8,26,75666
Tokyo,2021,8,27,75579
Tokyo,2021,8,28,74952
Tokyo,2021,8,29,75868
Tokyo,2021,8,30,75898
Tokyo,2021,8,31,76167
Tokyo,2022,6,1,75125
Tokyo,2022,6,2,75054
Tokyo,2022,6,3,76141
Tokyo,2022,6,4,75822
Tokyo,2022,6,5,76291
Tokyo,2022,6,6,76133
Tokyo,2022,6,7,75932
Tokyo,2022,6,8,75948
Tokyo,2022,6,9,75894
Tokyo,2022,6,10,75786
Tokyo,2022,6,11,76121
Tokyo,2022,6,12,75079
Tokyo,2022,6,13,75655
Tokyo,2022,6,14,76134
Tokyo,2022,6,15,75629
Tokyo,2022,6,16,75118
Tokyo,2022,6,17,75111
Tokyo,2022,6,18,75959
Tokyo,2022,6,19,75010
Tokyo,2022,6,20,75048
Tokyo,2022,6,21,76101
Tokyo,2022,6,22,75968
Tokyo,2022,6,23,75825
Tokyo,2022,6,24,75085
Tokyo,2022,6,25,75028
Tokyo,2022,6,26,75042
Tokyo,2022,6,27,75163
Tokyo,2022,6,28,75242
Tokyo,2022,6,29,75055
Tokyo,2022,6,30,75061
Tokyo,2022,7,1,75037
Tokyo,2022,7,2,75007
Tokyo,2022,7,3,75829
Tokyo,2022,7,4,75725
Tokyo,2022,7,5,76234
Tokyo,2022,7,6,76007
Tokyo,2022,7,7,75925
Tokyo,2022,7,8,75114
Tokyo,2022,7,9,75969
Tokyo,2022,7,10,75573
Tokyo,2022,7,11,75859
Tokyo,2022,7,12,76337
Tokyo,2022,7,13,76229
Tokyo,2022,7,14,76097
Tokyo,2022,7,15,76271
Tokyo,2022,7,16,76216
Tokyo,2022,7,17,75635
Tokyo,2022,7,18,75592
Tokyo,2022,7,19,75919
Tokyo,2022,7,20,75861
Tokyo,2022,7,21,75813
Tokyo,2022,7,22,76015
Tokyo,2022,7,23,75068
Tokyo,2022,7,24,74981
Tokyo,2022,7,25,75850
Tokyo,2022,7,26,75929
Tokyo,2022,7,27,75687
Tokyo,2022,7,28,74939
Tokyo,2022,7,29,75023
Tokyo,2022,7,30,74994
Tokyo,2022,7,31,74936
Tokyo,2022,8,1,74927
Tokyo,2022,8,2,74972
Tokyo,2022,8,3,75768
Tokyo,2022,8,4,76133
Tokyo,2022,8,5,75789
Tokyo,2022,8,6,75749
Tokyo,2022,8,7,75632
Tokyo,2022,8,8,74971
Tokyo,2022,8,9,74941
Tokyo,2022,8,10,74926
Tokyo,2022,8,11,75813
Tokyo,2022,8,12,75759
Tokyo,2022,8,13,76132
Tokyo,2022,8,14,75056
Tokyo,2022,8,15,75027
Tokyo,2022,8,16,75067
Tokyo,2022,8,17,76223
Tokyo,2022,8,18,75162
Tokyo,2022,8,19,75629
Tokyo,2022,8,20,75995
Tokyo,2022,8,21,75899
Tokyo,2022,8,22,75765
Tokyo,2022,8,23,75738
Tokyo,2022,8,24,76045
Tokyo,2022,8,25,76083
Tokyo,2022,8,26,76064
Tokyo,2022,8,27,75813
Tokyo,2022,8,28,75955
Tokyo,2022,8,29,75747
Tokyo,2022,8,30,75942
Tokyo,2022,8,31,75589
Tokyo,2023,6,1,75763
Tokyo,2023,6,2,76337
Tokyo,2023,6,3,75811
Tokyo,2023,6,4,75040
Tokyo,2023,6,5,75049
Tokyo,2023,6,6,76023
Tokyo,2023,6,7,75028
Tokyo,2023,6,8,76108
Tokyo,2023,6,9,75816
Tokyo,2023,6,10,76012
Tokyo,2023,6,11,76102
Tokyo,2023,6,12,76147
Tokyo,2023,6,13,75782
Tokyo,2023,6,14,75916
Tokyo,2023,6,15,76173
Tokyo,2023,6,16,75689
Tokyo,2023,6,17,75072
Tokyo,2023,6,18,75076
Tokyo,2023,6,19,76034
Tokyo,2023,6,20,75180
Tokyo,2023,6,21,75138
Tokyo,2023,6,22,76078
Tokyo,2023,6,23,75954
Tokyo,2023,6,24,75119
Tokyo,2023,6,25,75705
Tokyo,2023,6,26,75717
Tokyo,2023,6,27,75719
Tokyo,2023,6,28,75121
Tokyo,2023,6,29,75692
Tokyo,2023,6,30,76098
Tokyo,2023,7,1,76134
Tokyo,2023,7,2,74922
Tokyo,2023,7,3,75706
Tokyo,2023,7,4,76004
Tokyo,2023,7,5,75913
Tokyo,2023,7,6,75138
Tokyo,2023,7,7,74989
Tokyo,2023,7,8,75870
Tokyo,2023,7,9,75712
Tokyo,2023,7,10,75774
Tokyo,2023,7,11,75050
Tokyo,2023,7,12,75648
Tokyo,2023,7,13,76137
Tokyo,2023,7,14,75730
Tokyo,2023,7,15,74985
Tokyo,2023,7,16,75046
Tokyo,2023,7,17,75061
Tokyo,2023,7,18,75077
Tokyo,2023,7,19,75884
Tokyo,2023,7,20,75916
Tokyo,2023,7,21,75873
Tokyo,2023,7,22,75150
Tokyo,2023,7,23,74995
Tokyo,2023,7,24,75030
Tokyo,2023,7,25,75068
Tokyo,2023,7,26,74998
Tokyo,2023,7,27,74917
Tokyo,2023,7,28,74904
Tokyo,2023,7,29,74976
Tokyo,2023,7,30,74932
Tokyo,2023,7,31,75625
Tokyo,2023,8,1,75793
Tokyo,2023,8,2,74963
Tokyo,2023,8,3,74989
Tokyo,2023,8,4,74971
Tokyo,2023,8,5,75640
Tokyo,2023,8,6,75898
Tokyo,2023,8,7,76020
Tokyo,2023,8,8,76062
Tokyo,2023,8,9,76103
Tokyo,2023,8,10,75991
Tokyo,2023,8,11,75644
Tokyo,2023,8,12,75897
Tokyo,2023,8,13,76202
Tokyo,2023,8,14,76149
Tokyo,2023,8,15,75897
Tokyo,2023,8,16,75739
Tokyo,2023,8,17,74923
Tokyo,2023,8,18,74919
Tokyo,2023,8,19,75759
Tokyo,2023,8,20,76073
Tokyo,2023,8,21,76012
Tokyo,2023,8,22,75980
Tokyo,2023,8,23,75971
Tokyo,2023,8,24,74914
Tokyo,2023,8,25,74950
Tokyo,2023,8,26,76146
Tokyo,2023,8,27,75779
Tokyo,2023,8,28,74971
Tokyo,2023,8,29,74899
Tokyo,2023,8,30,75556
Tokyo,2023,8,31,74838
Tokyo,2024,6,1,75926
Tokyo,2024,6,2,76153
Tokyo,2024,6,3,76105
Tokyo,2024,6,4,75592
Tokyo,2024,6,5,75260
Tokyo,2024,6,6,74974
Tokyo,2024,6,7,75028
Tokyo,2024,6,8,75025
Tokyo,2024,6,9,75729
Tokyo,2024,6,10,75646
Tokyo,2024,6,11,75069
Tokyo,2024,6,12,75006
Tokyo,2024,6,13,75091
Tokyo,2024,6,14,75007
Tokyo,2024,6,15,75728
Tokyo,2024,6,16,75084
Tokyo,2024,6,17,76060
Tokyo,2024,6,18,75908
Tokyo,2024,6,19,74937
Tokyo,2024,6,20,74947
Tokyo,2024,6,21,75719
Tokyo,2024,6,22,75559
Tokyo,2024,6,23,76373
Tokyo,2024,6,24,75758
Tokyo,2024,6,25,75209
Tokyo,2024,6,26,75910
Tokyo,2024,6,27,75798
Tokyo,2024,6,28,76291
Tokyo,2024,6,29,75649
Tokyo,2024,6,30,76024
Tokyo,2024,7,1,76174
Tokyo,2024,7,2,75964
Tokyo,2024,7,3,74992
Tokyo,2024,7,4,75080
Tokyo,2024,7,5,75025
Tokyo,2024,7,6,75866
Tokyo,2024,7,7,75035
Tokyo,2024,7,8,75179
Tokyo,2024,7,9,75137
Tokyo,2024,7,10,75952
Tokyo,2024,7,11,76104
Tokyo,2024,7,12,76068
Tokyo,2024,7,13,76059
Tokyo,2024,7,14,76307
Tokyo,2024,7,15,76031
Tokyo,2024,7,16,76203
Tokyo,2024,7,17,74999
Tokyo,2024,7,18,75005
Tokyo,2024,7,19,75041
Tokyo,2024,7,20,75973
Tokyo,2024,7,21,74997
Tokyo,2024,7,22,75083
Tokyo,2024,7,23,75024
Tokyo,2024,7,24,75754
Tokyo,2024,7,25,75985
Tokyo,2024,7,26,75080
Tokyo,2024,7,27,75051
Tokyo,2024,7,28,75116
Tokyo,2024,7,29,75040
Tokyo,2024,7,30,75723
Tokyo,2024,7,31,75947
Tokyo,2024,8,1,75629
Tokyo,2024,8,2,75003
Tokyo,2024,8,3,75050
Tokyo,2024,8,4,75038
Tokyo,2024,8,5,75647
Tokyo,2024,8,6,76068
Tokyo,2024,8,7,75990
Tokyo,2024,8,8,75833
Tokyo,2024,8,9,75691
Tokyo,2024,8,10,75152
Tokyo,2024,8,11,75064
Tokyo,2024,8,12,74928
Tokyo,2024,8,13,75525
Tokyo,2024,8,14,75900
Tokyo,2024,8,15,76122
Tokyo,2024,8,16,75937
Tokyo,2024,8,17,75747
Tokyo,2024,8,18,76045
Tokyo,2024,8,19,75987
Tokyo,2024,8,20,75077
Tokyo,2024,8,21,75991
Tokyo,2024,8,22,75926
Tokyo,2024,8,23,75863
Tokyo,2024,8,24,75975
Tokyo,2024,8,25,75663
Tokyo,2024,8,26,75645
Tokyo,2024,8,27,75871
Tokyo,2024,8,28,75741
Tokyo,2024,8,29,76016
Tokyo,2024,8,30,76012
Tokyo,2024,8,31,76173
